"Data","Hora UTC","PREC","TEMP MAX","TEMP MIN","RAIN"
"2020/09/24","0200 UTC",0,"26.3","26.1","FALSE"
"2020/09/24","0300 UTC",0,"26.2","25.9","FALSE"
"2020/09/24","0400 UTC",0,26,"25.6","FALSE"
"2020/09/24","0500 UTC",0,"25.7","25.6","FALSE"
"2020/09/24","0600 UTC",0,"25.8","25.6","FALSE"
"2020/09/24","0700 UTC",0,"25.8","25.6","FALSE"
"2020/09/24","0800 UTC",0,"25.6","25.3","FALSE"
"2020/09/24","0900 UTC",0,"25.3","24.8","FALSE"
"2020/09/24","1000 UTC",0,"26.6","25.1","FALSE"
"2020/09/24","1100 UTC",0,"27.5","26.3","FALSE"
"2020/09/24","1200 UTC",0,"29.7","27.2","FALSE"
"2020/09/24","1300 UTC",0,"30.1","28.4","FALSE"
"2020/09/24","1400 UTC",0,"30.9","28.6","FALSE"
"2020/09/24","1500 UTC",0,"31.2","29.7","FALSE"
"2020/09/24","1600 UTC",0,"30.9","29.5","FALSE"
"2020/09/24","1700 UTC",0,"30.8","29.4","FALSE"
"2020/09/24","1800 UTC",0,"30.3",29,"FALSE"
"2020/09/24","1900 UTC",0,"29.9","28.5","FALSE"
"2020/09/24","2000 UTC",0,"29.1","27.6","FALSE"
"2020/09/24","2100 UTC",0,"27.7","26.6","FALSE"
"2020/09/24","2200 UTC",0,"26.6","26.2","FALSE"
"2020/09/24","2300 UTC",0,"26.4","26.2","FALSE"
"2020/09/25","0000 UTC",0,"26.4","26.1","FALSE"
"2020/09/25","0100 UTC",0,"26.2","25.8","FALSE"
"2020/09/25","0200 UTC",0,26,"25.7","FALSE"
"2020/09/25","0300 UTC",0,"25.9","25.6","FALSE"
"2020/09/25","0400 UTC",0,"25.9","25.7","FALSE"
"2020/09/25","0500 UTC",0,"25.9","25.6","FALSE"
"2020/09/25","0600 UTC",0,"25.7","25.3","FALSE"
"2020/09/25","0700 UTC",0,"25.7","25.2","FALSE"
"2020/09/25","0800 UTC",0,"25.5","24.9","FALSE"
"2020/09/25","0900 UTC",0,"25.1","24.8","FALSE"
"2020/09/25","1000 UTC",0,26,"24.8","FALSE"
"2020/09/25","1100 UTC",0,"28.1","25.4","FALSE"
"2020/09/25","1200 UTC",0,"29.7","27.6","FALSE"
"2020/09/25","1300 UTC",0,"31.1","28.6","FALSE"
"2020/09/25","1400 UTC",0,"31.5","29.7","FALSE"
"2020/09/25","1500 UTC",0,"31.6","30.2","FALSE"
"2020/09/25","1600 UTC",0,"31.1","29.8","FALSE"
"2020/09/25","1700 UTC",0,"30.8","29.4","FALSE"
"2020/09/25","1800 UTC",0,"30.3",29,"FALSE"
"2020/09/25","1900 UTC",0,"29.5","28.5","FALSE"
"2020/09/25","2000 UTC",0,"28.9","27.5","FALSE"
"2020/09/25","2100 UTC",0,"27.6","26.3","FALSE"
"2020/09/25","2200 UTC",0,"26.4","26.3","FALSE"
"2020/09/25","2300 UTC",0,"26.4","26.2","FALSE"
"2020/09/26","0000 UTC",0,"26.4","26.2","FALSE"
"2020/09/26","0100 UTC",0,"26.4","26.2","FALSE"
"2020/09/26","0200 UTC",0,"26.3","26.1","FALSE"
"2020/09/26","0300 UTC",0,"26.2","25.3","FALSE"
"2020/09/26","0400 UTC",0,"26.1","25.9","FALSE"
"2020/09/26","0500 UTC",0,26,"25.4","FALSE"
"2020/09/26","0600 UTC",0,"25.9","25.3","FALSE"
"2020/09/26","0700 UTC",0,"25.9","25.7","FALSE"
"2020/09/26","0800 UTC",0,"25.9","25.6","FALSE"
"2020/09/26","0900 UTC",".2","25.8","24.1","TRUE"
"2020/09/26","1000 UTC",1,"24.3","23.9","TRUE"
"2020/09/26","1100 UTC",0,"25.6",24,"FALSE"
"2020/09/26","1200 UTC",0,"27.6","25.3","FALSE"
"2020/09/26","1300 UTC",0,"29.8","26.9","FALSE"
"2020/09/26","1400 UTC",0,"30.6","28.5","FALSE"
"2020/09/26","1500 UTC",0,"32.1",30,"FALSE"
"2020/09/26","1600 UTC",0,"31.4","30.3","FALSE"
"2020/09/26","1700 UTC",0,"31.2","29.7","FALSE"
"2020/09/26","1800 UTC",0,"30.8","29.4","FALSE"
"2020/09/26","1900 UTC",0,"30.3","28.5","FALSE"
"2020/09/26","2000 UTC",0,"28.8","27.3","FALSE"
"2020/09/26","2100 UTC",0,"27.3","26.2","FALSE"
"2020/09/26","2200 UTC",0,"26.3","25.9","FALSE"
"2020/09/26","2300 UTC",0,26,"25.9","FALSE"
"2020/09/27","0000 UTC",0,26,"25.8","FALSE"
"2020/09/27","0100 UTC",0,"25.9","25.7","FALSE"
"2020/09/27","0200 UTC",0,"25.9","25.7","FALSE"
"2020/09/27","0300 UTC",0,"25.8","25.6","FALSE"
"2020/09/27","0400 UTC",0,"25.6","25.4","FALSE"
"2020/09/27","0500 UTC",0,"25.5",25,"FALSE"
"2020/09/27","0600 UTC",0,"25.3",25,"FALSE"
"2020/09/27","0700 UTC",0,"25.4","25.2","FALSE"
"2020/09/27","0800 UTC",0,"25.4","24.6","FALSE"
"2020/09/27","0900 UTC",0,"24.9","24.3","FALSE"
"2020/09/27","1000 UTC",0,"25.3","24.6","FALSE"
"2020/09/27","1100 UTC",0,"27.3","24.6","FALSE"
"2020/09/27","1200 UTC",0,"28.1","27.3","FALSE"
"2020/09/27","1300 UTC",0,"29.7","27.7","FALSE"
"2020/09/27","1400 UTC",0,"31.2","28.2","FALSE"
"2020/09/27","1500 UTC",0,"31.2","29.7","FALSE"
"2020/09/27","1600 UTC",0,"31.7","29.6","FALSE"
"2020/09/27","1700 UTC",0,"31.8","29.6","FALSE"
"2020/09/27","1800 UTC",0,"30.7","29.2","FALSE"
"2020/09/27","1900 UTC",0,"29.8","28.5","FALSE"
"2020/09/27","2000 UTC",0,"28.8","27.5","FALSE"
"2020/09/27","2100 UTC",0,"27.5","26.5","FALSE"
"2020/09/27","2200 UTC",0,"26.5","26.1","FALSE"
"2020/09/27","2300 UTC",0,"26.1","25.7","FALSE"
"2020/09/28","0000 UTC",0,"25.9","25.7","FALSE"
"2020/09/28","0100 UTC",0,"25.8","25.4","FALSE"
"2020/09/28","0200 UTC",0,"25.5","25.2","FALSE"
"2020/09/28","0300 UTC",0,"25.9","25.3","FALSE"
"2020/09/28","0400 UTC",0,"25.8","25.4","FALSE"
"2020/09/28","0500 UTC",0,"25.4","25.2","FALSE"
"2020/09/28","0600 UTC",0,"25.8","25.4","FALSE"
"2020/09/28","0700 UTC",0,"25.8","25.6","FALSE"
"2020/09/28","0800 UTC",0,"25.8","25.6","FALSE"
"2020/09/28","0900 UTC",0,"25.7","24.9","FALSE"
"2020/09/28","1000 UTC",0,"26.2","24.9","FALSE"
"2020/09/28","1100 UTC",0,"28.1","26.1","FALSE"
"2020/09/28","1200 UTC",0,"29.2","27.7","FALSE"
"2020/09/28","1300 UTC",0,"29.6","28.2","FALSE"
"2020/09/28","1400 UTC",".2","29.6","26.5","TRUE"
"2020/09/28","1500 UTC",0,"31.8","28.6","FALSE"
"2020/09/28","1600 UTC",0,"32.1","30.2","FALSE"
"2020/09/28","1700 UTC",0,"31.4","30.1","FALSE"
"2020/09/28","1800 UTC",0,"31.4","29.9","FALSE"
"2020/09/28","1900 UTC",0,"30.7","28.9","FALSE"
"2020/09/28","2000 UTC",0,"29.1","27.7","FALSE"
"2020/09/28","2100 UTC",0,"27.7","26.9","FALSE"
"2020/09/28","2200 UTC",0,27,"26.9","FALSE"
"2020/09/28","2300 UTC",0,27,"26.7","FALSE"
"2020/09/29","0000 UTC",0,"26.7","26.5","FALSE"
"2020/09/29","0100 UTC",0,"26.6","26.4","FALSE"
"2020/09/29","0200 UTC",0,"26.6","26.4","FALSE"
"2020/09/29","0300 UTC",0,"26.7","26.5","FALSE"
"2020/09/29","0400 UTC",0,"26.6","26.5","FALSE"
"2020/09/29","0500 UTC",0,"26.5","26.3","FALSE"
"2020/09/29","0600 UTC",0,"26.4","26.2","FALSE"
"2020/09/29","0700 UTC",0,"26.3",26,"FALSE"
"2020/09/29","0800 UTC",0,"26.3","25.7","FALSE"
"2020/09/29","0900 UTC",0,"25.8","25.4","FALSE"
"2020/09/29","1000 UTC",0,"26.8","25.4","FALSE"
"2020/09/29","1100 UTC",0,"28.5","26.5","FALSE"
"2020/09/29","1200 UTC",0,"30.2","28.3","FALSE"
"2020/09/29","1300 UTC",0,"31.3","29.1","FALSE"
"2020/09/29","1400 UTC",0,"32.2","30.4","FALSE"
"2020/09/29","1500 UTC",0,"32.4","30.9","FALSE"
"2020/09/29","1600 UTC",0,"32.5",31,"FALSE"
"2020/09/29","1700 UTC",0,"32.1","30.7","FALSE"
"2020/09/29","1800 UTC",0,"31.6","29.9","FALSE"
"2020/09/29","1900 UTC",0,"30.7","28.9","FALSE"
"2020/09/29","2000 UTC",0,"29.3","28.3","FALSE"
"2020/09/29","2100 UTC",0,"28.5","26.9","FALSE"
"2020/09/29","2200 UTC",0,27,"26.4","FALSE"
"2020/09/29","2300 UTC",0,"26.6","26.2","FALSE"
"2020/09/30","0000 UTC",0,"26.6","26.4","FALSE"
"2020/09/30","0100 UTC",0,"26.6","26.4","FALSE"
"2020/09/30","0200 UTC",0,"26.5","26.3","FALSE"
"2020/09/30","0300 UTC",0,"26.4","26.1","FALSE"
"2020/09/30","0400 UTC",0,"26.2","25.7","FALSE"
"2020/09/30","0500 UTC",0,"25.8","25.5","FALSE"
"2020/09/30","0600 UTC",0,"25.8","25.5","FALSE"
"2020/09/30","0700 UTC",0,"25.8","25.3","FALSE"
"2020/09/30","0800 UTC",0,"25.4","25.2","FALSE"
"2020/09/30","0900 UTC",0,"25.2","24.6","FALSE"
"2020/09/30","1000 UTC",0,"25.8","24.5","FALSE"
"2020/09/30","1100 UTC",0,"27.2","25.4","FALSE"
"2020/09/30","1200 UTC",0,30,"27.3","FALSE"
"2020/09/30","1300 UTC",0,"31.3","29.3","FALSE"
"2020/09/30","1400 UTC",0,"31.9","30.5","FALSE"
"2020/09/30","1500 UTC",0,"32.1","30.6","FALSE"
"2020/09/30","1600 UTC",0,"32.4","30.7","FALSE"
"2020/09/30","1700 UTC",0,32,"30.6","FALSE"
"2020/09/30","1800 UTC",0,31,"29.6","FALSE"
"2020/09/30","1900 UTC",0,"30.5","28.9","FALSE"
"2020/09/30","2000 UTC",0,"29.2","27.9","FALSE"
"2020/09/30","2100 UTC",0,28,"26.9","FALSE"
"2020/09/30","2200 UTC",0,27,"26.7","FALSE"
"2020/09/30","2300 UTC",0,"26.7","26.5","FALSE"
"2020/10/01","0000 UTC",0,"26.7","26.5","FALSE"
"2020/10/01","0100 UTC",0,"26.7","26.4","FALSE"
"2020/10/01","0200 UTC",0,"26.5","26.3","FALSE"
"2020/10/01","0300 UTC",0,"26.6","26.5","FALSE"
"2020/10/01","0400 UTC",0,"26.5","26.3","FALSE"
"2020/10/01","0500 UTC",0,"26.3","26.1","FALSE"
"2020/10/01","0600 UTC",0,"26.2","25.7","FALSE"
"2020/10/01","0700 UTC",0,"25.8","25.5","FALSE"
"2020/10/01","0800 UTC",0,"25.6","24.5","FALSE"
"2020/10/01","0900 UTC",0,"24.5","23.8","FALSE"
"2020/10/01","1000 UTC",0,"26.2",24,"FALSE"
"2020/10/01","1100 UTC",0,"27.2","26.1","FALSE"
"2020/10/01","1200 UTC",0,"28.6",27,"FALSE"
"2020/10/01","1300 UTC",0,"31.3","28.5","FALSE"
"2020/10/01","1400 UTC",0,32,"29.6","FALSE"
"2020/10/01","1500 UTC",0,"31.7","29.5","FALSE"
"2020/10/01","1600 UTC",0,"30.4","29.4","FALSE"
"2020/10/01","1700 UTC",0,"32.2",30,"FALSE"
"2020/10/01","1800 UTC",0,32,"30.9","FALSE"
"2020/10/01","1900 UTC",0,"31.2","29.1","FALSE"
"2020/10/01","2000 UTC",0,"29.4","27.8","FALSE"
"2020/10/01","2100 UTC",0,"27.8","26.8","FALSE"
"2020/10/01","2200 UTC",0,"26.8","26.6","FALSE"
"2020/10/01","2300 UTC",0,"26.9","26.6","FALSE"
"2020/10/02","0000 UTC",0,"26.8","26.6","FALSE"
"2020/10/02","0100 UTC",0,"26.9","26.6","FALSE"
"2020/10/02","0200 UTC",0,"26.8","26.6","FALSE"
"2020/10/02","0300 UTC",0,"26.6","26.2","FALSE"
"2020/10/02","0400 UTC",0,"26.3","26.1","FALSE"
"2020/10/02","0500 UTC",0,"26.3","26.1","FALSE"
"2020/10/02","0600 UTC",0,"26.2","25.8","FALSE"
"2020/10/02","0700 UTC",0,"25.8","25.2","FALSE"
"2020/10/02","0800 UTC",0,"25.2",24,"FALSE"
"2020/10/02","0900 UTC",0,"24.1","23.8","FALSE"
"2020/10/02","1000 UTC",0,"25.9","24.1","FALSE"
"2020/10/02","1100 UTC",0,28,"25.8","FALSE"
"2020/10/02","1200 UTC",0,"30.3",28,"FALSE"
"2020/10/02","1300 UTC",0,"32.7","29.7","FALSE"
"2020/10/02","1400 UTC",0,"32.9","31.3","FALSE"
"2020/10/02","1500 UTC",0,"32.5","31.2","FALSE"
"2020/10/02","1600 UTC",0,"33.2","31.1","FALSE"
"2020/10/02","1700 UTC",0,"32.7","31.2","FALSE"
"2020/10/02","1800 UTC",0,"31.4","30.5","FALSE"
"2020/10/02","1900 UTC",0,31,"29.5","FALSE"
"2020/10/02","2000 UTC",0,"29.7","28.1","FALSE"
"2020/10/02","2100 UTC",0,"28.2","27.2","FALSE"
"2020/10/02","2200 UTC",0,"27.3","26.9","FALSE"
"2020/10/02","2300 UTC",0,"27.1","26.8","FALSE"
"2020/10/03","0000 UTC",0,27,"26.7","FALSE"
"2020/10/03","0100 UTC",0,27,"26.8","FALSE"
"2020/10/03","0200 UTC",0,"26.8","26.6","FALSE"
"2020/10/03","0300 UTC",0,"26.7","26.6","FALSE"
"2020/10/03","0400 UTC",0,"26.7","26.4","FALSE"
"2020/10/03","0500 UTC",0,"26.5","26.1","FALSE"
"2020/10/03","0600 UTC",0,"26.4","26.2","FALSE"
"2020/10/03","0700 UTC",0,"26.3","25.9","FALSE"
"2020/10/03","0800 UTC",0,"26.1","25.7","FALSE"
"2020/10/03","0900 UTC",0,"25.8","25.4","FALSE"
"2020/10/03","1000 UTC",0,26,"25.2","FALSE"
"2020/10/03","1100 UTC",0,28,"25.9","FALSE"
"2020/10/03","1200 UTC",0,30,"27.7","FALSE"
"2020/10/03","1300 UTC",0,"31.1","29.4","FALSE"
"2020/10/03","1400 UTC",0,"32.4","30.4","FALSE"
"2020/10/03","1500 UTC",0,"32.6","31.3","FALSE"
"2020/10/03","1600 UTC",0,"32.7","31.3","FALSE"
"2020/10/03","1700 UTC",0,"32.5","30.9","FALSE"
"2020/10/03","1800 UTC",0,"31.7","30.6","FALSE"
"2020/10/03","1900 UTC",0,"31.8","30.9","FALSE"
"2020/10/03","2000 UTC",0,"31.3","29.2","FALSE"
"2020/10/03","2100 UTC",0,"29.2","27.2","FALSE"
"2020/10/03","2200 UTC",0,"27.2","26.5","FALSE"
"2020/10/03","2300 UTC",0,"26.6","26.4","FALSE"
"2020/10/04","0000 UTC",0,"26.8","26.6","FALSE"
"2020/10/04","0100 UTC",0,"26.7","26.2","FALSE"
"2020/10/04","0200 UTC",0,"26.3",26,"FALSE"
"2020/10/04","0300 UTC",0,"26.3","26.1","FALSE"
"2020/10/04","0400 UTC",0,"26.3","25.8","FALSE"
"2020/10/04","0500 UTC",0,"25.8","25.5","FALSE"
"2020/10/04","0600 UTC",0,"25.7","25.4","FALSE"
"2020/10/04","0700 UTC",0,"25.5","25.2","FALSE"
"2020/10/04","0800 UTC",0,"25.8","25.4","FALSE"
"2020/10/04","0900 UTC",0,"25.7",25,"FALSE"
"2020/10/04","1000 UTC",0,"27.3","25.2","FALSE"
"2020/10/04","1100 UTC",0,"29.1","26.7","FALSE"
"2020/10/04","1200 UTC",0,"29.9",28,"FALSE"
"2020/10/04","1300 UTC",0,"32.1","29.8","FALSE"
"2020/10/04","1400 UTC",0,"32.5",31,"FALSE"
"2020/10/04","1500 UTC",0,"32.7","31.3","FALSE"
"2020/10/04","1600 UTC",0,"32.6",31,"FALSE"
"2020/10/04","1700 UTC",0,"32.3","30.6","FALSE"
"2020/10/04","1800 UTC",0,"31.1","29.8","FALSE"
"2020/10/04","1900 UTC",0,"30.1","28.8","FALSE"
"2020/10/04","2000 UTC",0,"29.1",28,"FALSE"
"2020/10/04","2100 UTC",0,28,"26.8","FALSE"
"2020/10/04","2200 UTC",0,"26.8","26.6","FALSE"
"2020/10/04","2300 UTC",0,"26.6","26.4","FALSE"
"2020/10/05","0000 UTC",0,"26.5","26.1","FALSE"
"2020/10/05","0100 UTC",0,"26.4","26.2","FALSE"
"2020/10/05","0200 UTC",0,"26.3","26.2","FALSE"
"2020/10/05","0300 UTC",0,"26.2","25.9","FALSE"
"2020/10/05","0400 UTC",0,26,"25.9","FALSE"
"2020/10/05","0500 UTC",0,26,"25.9","FALSE"
"2020/10/05","0600 UTC",0,"26.2","25.9","FALSE"
"2020/10/05","0700 UTC",0,"26.1","25.8","FALSE"
"2020/10/05","0800 UTC",0,26,"25.7","FALSE"
"2020/10/05","0900 UTC",0,"25.7","25.4","FALSE"
"2020/10/05","1000 UTC",0,"26.4","25.4","FALSE"
"2020/10/05","1100 UTC",0,"28.1",26,"FALSE"
"2020/10/05","1200 UTC",0,"29.5","27.5","FALSE"
"2020/10/05","1300 UTC",0,"31.2","28.6","FALSE"
"2020/10/05","1400 UTC",0,"31.2",29,"FALSE"
"2020/10/05","1500 UTC",0,"31.8","30.1","FALSE"
"2020/10/05","1600 UTC",0,"31.9","30.5","FALSE"
"2020/10/05","1700 UTC",0,"31.2","30.1","FALSE"
"2020/10/05","1800 UTC",0,"31.1","29.5","FALSE"
"2020/10/05","1900 UTC",0,30,"28.8","FALSE"
"2020/10/05","2000 UTC",0,"29.4",28,"FALSE"
"2020/10/05","2100 UTC",0,"28.1",27,"FALSE"
"2020/10/05","2200 UTC",0,27,"26.6","FALSE"
"2020/10/05","2300 UTC",0,"26.8","26.5","FALSE"
"2020/10/06","0000 UTC",0,"26.7","26.5","FALSE"
"2020/10/06","0100 UTC",0,"26.6","26.3","FALSE"
"2020/10/06","0200 UTC",0,"26.9","26.3","FALSE"
"2020/10/06","0300 UTC",0,"26.9","26.7","FALSE"
"2020/10/06","0400 UTC",0,"26.7","26.5","FALSE"
"2020/10/06","0500 UTC",0,"26.5","26.3","FALSE"
"2020/10/06","0600 UTC",0,"26.4","25.9","FALSE"
"2020/10/06","0700 UTC",0,26,"25.4","FALSE"
"2020/10/06","0800 UTC",0,"25.5","25.3","FALSE"
"2020/10/06","0900 UTC",0,"25.4",25,"FALSE"
"2020/10/06","1000 UTC",0,"25.6","24.9","FALSE"
"2020/10/06","1100 UTC",0,"26.6","25.5","FALSE"
"2020/10/06","1200 UTC",0,"29.6","26.5","FALSE"
"2020/10/06","1300 UTC",0,"30.6","28.7","FALSE"
"2020/10/06","1400 UTC",0,"31.9","29.4","FALSE"
"2020/10/06","1500 UTC",0,32,"30.6","FALSE"
"2020/10/06","1600 UTC",0,"32.3",31,"FALSE"
"2020/10/06","1700 UTC",0,"32.5","31.1","FALSE"
"2020/10/06","1800 UTC",0,"31.9","30.2","FALSE"
"2020/10/06","1900 UTC",0,"30.7","29.3","FALSE"
"2020/10/06","2000 UTC",0,"29.3",28,"FALSE"
"2020/10/06","2100 UTC",0,28,27,"FALSE"
"2020/10/06","2200 UTC",0,27,"26.7","FALSE"
"2020/10/06","2300 UTC",0,"26.8","26.3","FALSE"
"2020/10/07","0000 UTC",0,"26.5","26.1","FALSE"
"2020/10/07","0100 UTC",0,"26.2",26,"FALSE"
"2020/10/07","0200 UTC",0,26,"25.8","FALSE"
"2020/10/07","0300 UTC",0,26,"25.8","FALSE"
"2020/10/07","0400 UTC",0,26,"25.8","FALSE"
"2020/10/07","0500 UTC",0,"25.9","25.5","FALSE"
"2020/10/07","0600 UTC",0,"25.8","25.6","FALSE"
"2020/10/07","0700 UTC",0,"25.8","25.5","FALSE"
"2020/10/07","0800 UTC",0,"25.6","25.3","FALSE"
"2020/10/07","0900 UTC",0,"25.4","24.8","FALSE"
"2020/10/07","1000 UTC",0,"26.2","24.8","FALSE"
"2020/10/07","1100 UTC",0,"28.2","25.8","FALSE"
"2020/10/07","1200 UTC",0,"30.2","27.8","FALSE"
"2020/10/07","1300 UTC",0,"31.7","30.1","FALSE"
"2020/10/07","1400 UTC",0,"32.3","30.8","FALSE"
"2020/10/07","1500 UTC",0,"32.8","30.4","FALSE"
"2020/10/07","1600 UTC",0,"32.6","30.6","FALSE"
"2020/10/07","1700 UTC",0,"32.5","30.7","FALSE"
"2020/10/07","1800 UTC",0,"31.5",30,"FALSE"
"2020/10/07","1900 UTC",0,"30.9","29.3","FALSE"
"2020/10/07","2000 UTC",0,"29.7","27.9","FALSE"
"2020/10/07","2100 UTC",0,"27.9",27,"FALSE"
"2020/10/07","2200 UTC",0,27,"26.6","FALSE"
"2020/10/07","2300 UTC",0,"26.7","26.4","FALSE"
"2020/10/08","0000 UTC",0,"26.6","26.3","FALSE"
"2020/10/08","0100 UTC",0,"26.5","26.3","FALSE"
"2020/10/08","0200 UTC",0,"26.5","26.1","FALSE"
"2020/10/08","0300 UTC",0,"26.1","25.6","FALSE"
"2020/10/08","0400 UTC",0,"25.7","25.5","FALSE"
"2020/10/08","0500 UTC",0,"25.6","25.5","FALSE"
"2020/10/08","0600 UTC",0,"25.6","24.7","FALSE"
"2020/10/08","0700 UTC",0,"24.7","24.1","FALSE"
"2020/10/08","0800 UTC",0,"24.3","23.8","FALSE"
"2020/10/08","0900 UTC",0,"24.7","23.8","FALSE"
"2020/10/08","1000 UTC",0,"26.1","24.7","FALSE"
"2020/10/08","1100 UTC",0,"29.2","26.1","FALSE"
"2020/10/08","1200 UTC",0,30,28,"FALSE"
"2020/10/08","1300 UTC",0,"30.8",29,"FALSE"
"2020/10/08","1400 UTC",0,32,"29.4","FALSE"
"2020/10/08","1500 UTC",0,"31.5","30.2","FALSE"
"2020/10/08","1600 UTC",0,"32.2","30.1","FALSE"
"2020/10/08","1700 UTC",0,"31.9","30.2","FALSE"
"2020/10/08","1800 UTC",0,"30.8","29.7","FALSE"
"2020/10/08","1900 UTC",0,"30.3","28.5","FALSE"
"2020/10/08","2000 UTC",0,"29.2","27.6","FALSE"
"2020/10/08","2100 UTC",0,"27.9","26.6","FALSE"
"2020/10/08","2200 UTC",0,"26.7",26,"FALSE"
"2020/10/08","2300 UTC",0,"26.1","25.8","FALSE"
"2020/10/09","0000 UTC",0,26,"25.9","FALSE"
"2020/10/09","0100 UTC",0,"26.1","25.9","FALSE"
"2020/10/09","0200 UTC",0,"26.2",26,"FALSE"
"2020/10/09","0300 UTC",0,"26.2","25.9","FALSE"
"2020/10/09","0400 UTC",0,"25.9","25.5","FALSE"
"2020/10/09","0500 UTC",0,"25.7","25.4","FALSE"
"2020/10/09","0600 UTC",0,"25.7","25.5","FALSE"
"2020/10/09","0700 UTC",0,"25.7","25.4","FALSE"
"2020/10/09","0800 UTC",0,"25.5","25.1","FALSE"
"2020/10/09","0900 UTC",0,"25.2","24.8","FALSE"
"2020/10/09","1000 UTC",0,"27.2",25,"FALSE"
"2020/10/09","1100 UTC",0,"28.9","26.8","FALSE"
"2020/10/09","1200 UTC",0,"30.4","28.4","FALSE"
"2020/10/09","1300 UTC",0,"31.2","29.8","FALSE"
"2020/10/09","1400 UTC",0,"31.7","30.1","FALSE"
"2020/10/09","1500 UTC",0,"31.8","30.6","FALSE"
"2020/10/09","1600 UTC",0,"31.8","30.5","FALSE"
"2020/10/09","1700 UTC",0,"31.4","30.4","FALSE"
"2020/10/09","1800 UTC",0,"31.6",30,"FALSE"
"2020/10/09","1900 UTC",0,"30.6","29.1","FALSE"
"2020/10/09","2000 UTC",0,"29.4",28,"FALSE"
"2020/10/09","2100 UTC",0,"28.1","26.8","FALSE"
"2020/10/09","2200 UTC",0,"26.8","26.1","FALSE"
"2020/10/09","2300 UTC",0,"26.2","25.6","FALSE"
"2020/10/10","0000 UTC",0,"25.6","25.1","FALSE"
"2020/10/10","0100 UTC",0,"25.4","24.9","FALSE"
"2020/10/10","0200 UTC",0,"25.5","25.1","FALSE"
"2020/10/10","0300 UTC",0,"25.4","24.6","FALSE"
"2020/10/10","0400 UTC",0,"24.7","24.3","FALSE"
"2020/10/10","0500 UTC",0,"24.4",24,"FALSE"
"2020/10/10","0600 UTC",0,"24.2","23.8","FALSE"
"2020/10/10","0700 UTC",0,"23.8","23.1","FALSE"
"2020/10/10","0800 UTC",0,"23.1","22.6","FALSE"
"2020/10/10","0900 UTC",0,"22.9","22.5","FALSE"
"2020/10/10","1000 UTC",0,26,"22.9","FALSE"
"2020/10/10","1100 UTC",0,"28.6","25.9","FALSE"
"2020/10/10","1200 UTC",0,"30.4","27.4","FALSE"
"2020/10/10","1300 UTC",0,"31.4","29.5","FALSE"
"2020/10/10","1400 UTC",0,"31.8","30.2","FALSE"
"2020/10/10","1500 UTC",0,32,"30.2","FALSE"
"2020/10/10","1600 UTC",0,"32.3","30.2","FALSE"
"2020/10/10","1700 UTC",0,"32.3","30.6","FALSE"
"2020/10/10","1800 UTC",0,32,"30.1","FALSE"
"2020/10/10","1900 UTC",0,"30.4","29.4","FALSE"
"2020/10/10","2000 UTC",0,"29.5","28.2","FALSE"
"2020/10/10","2100 UTC",0,"28.2","27.1","FALSE"
"2020/10/10","2200 UTC",0,"27.3","26.9","FALSE"
"2020/10/10","2300 UTC",0,27,"26.5","FALSE"
"2020/10/11","0000 UTC",0,"26.7","26.4","FALSE"
"2020/10/11","0100 UTC",0,"26.5","26.4","FALSE"
"2020/10/11","0200 UTC",0,"26.5",26,"FALSE"
"2020/10/11","0300 UTC",0,"26.2","25.7","FALSE"
"2020/10/11","0400 UTC",0,"25.8","25.3","FALSE"
"2020/10/11","0500 UTC",0,"25.3","24.7","FALSE"
"2020/10/11","0600 UTC",0,25,"24.6","FALSE"
"2020/10/11","0700 UTC",0,"24.9","24.1","FALSE"
"2020/10/11","0800 UTC",0,"24.3","23.8","FALSE"
"2020/10/11","0900 UTC",0,"24.3","23.9","FALSE"
"2020/10/11","1000 UTC",0,"26.2","24.2","FALSE"
"2020/10/11","1100 UTC",0,"28.5","26.2","FALSE"
"2020/10/11","1200 UTC",0,"30.7","28.3","FALSE"
"2020/10/11","1300 UTC",0,"31.5","29.5","FALSE"
"2020/10/11","1400 UTC",0,"32.3","29.8","FALSE"
"2020/10/11","1500 UTC",0,"32.3","30.7","FALSE"
"2020/10/11","1600 UTC",0,"32.7","31.1","FALSE"
"2020/10/11","1700 UTC",0,"33.1","31.3","FALSE"
"2020/10/11","1800 UTC",0,"31.8","30.4","FALSE"
"2020/10/11","1900 UTC",0,"30.6","29.3","FALSE"
"2020/10/11","2000 UTC",0,"29.6","28.1","FALSE"
"2020/10/11","2100 UTC",0,"28.1","26.8","FALSE"
"2020/10/11","2200 UTC",0,"26.9","26.3","FALSE"
"2020/10/11","2300 UTC",0,"26.4",26,"FALSE"
"2020/10/12","0000 UTC",0,"26.2","25.8","FALSE"
"2020/10/12","0100 UTC",0,26,"25.5","FALSE"
"2020/10/12","0200 UTC",0,"25.7","25.4","FALSE"
"2020/10/12","0300 UTC",0,"25.8","25.4","FALSE"
"2020/10/12","0400 UTC",0,"25.7","25.3","FALSE"
"2020/10/12","0500 UTC",0,"25.3","24.7","FALSE"
"2020/10/12","0600 UTC",0,"24.8","24.5","FALSE"
"2020/10/12","0700 UTC",0,"24.5","23.5","FALSE"
"2020/10/12","0800 UTC",0,"23.5","23.2","FALSE"
"2020/10/12","0900 UTC",0,"23.3",23,"FALSE"
